Open Time,Open Price,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Close Return
1603152000000,0.5579999999999999,0.5583,0.5305,0.5325,463652.6,1603166399999,251411.036818,1989,215008.9,116717.5,-0.04893731
1603166400000,0.5327,0.5336,0.4987,0.5039,1070949.2,1603180799999,553070.071645,2944,515048.4,266375.7,-0.05370892
1603180800000,0.5038,0.5138,0.4829,0.4866,757093.4,1603195199999,378548.698866,1932,241985.3,121254.0,-0.03433221
1603195200000,0.4858,0.495,0.466,0.4715,1399953.7,1603209599999,667777.972722,2692,428627.2,204880.9,-0.03103165
1603209600000,0.4717,0.4828,0.4635,0.4733,1015445.8,1603223999999,481342.549029,2251,348050.7,165091.0,0.0038176
1603224000000,0.4734,0.5,0.4659,0.4707,608342.5,1603238399999,289793.174554,1837,252931.2,120716.9,-0.00549334
1603238400000,0.471,0.4888,0.4686,0.4869,492868.7,1603252799999,235987.699805,1314,248755.2,119374.1,0.03441683
1603252800000,0.488,0.5,0.4845,0.4868,271776.4,1603267199999,133433.078181,804,191521.9,94055.2,-0.00020538
1603267200000,0.4877,0.4915,0.4812,0.482,127713.2,1603281599999,62250.80249,389,75212.0,36736.9,-0.00986031
1603281600000,0.4813,0.5025,0.4686,0.5008,837397.7,1603295999999,405559.232703,2277,463420.6,224585.1,0.03900415
1603296000000,0.502,0.526,0.4952,0.4973,551947.1,1603310399999,278032.94742800004,1493,212482.2,107362.9,-0.00698882
1603310400000,0.4989,0.5134,0.48,0.4899,371812.0,1603324799999,185807.933307,1124,198264.5,99345.1,-0.01488035
1603324800000,0.4897,0.5007,0.4885,0.493,180923.7,1603339199999,89688.550899,603,71601.7,35533.2,0.00632782
1603339200000,0.4937,0.5097,0.4923,0.5091,227193.3,1603353599999,113430.033098,987,103844.8,52001.9,0.0326572
1603353600000,0.5091,0.5267,0.5032,0.5252,575022.0,1603367999999,295147.50666300004,1475,296060.2,152312.6,0.03162444
1603368000000,0.5251,0.5391,0.5145,0.5196,613056.2,1603382399999,321040.520922,1559,297905.0,156181.9,-0.0106626
1603382400000,0.5202,0.5245,0.5114,0.5128,272646.3,1603396799999,141194.078857,887,178844.6,92722.0,-0.01308699
1603396800000,0.5124,0.5209,0.5,0.5155,241238.4,1603411199999,123688.498153,716,131348.1,67468.5,0.00526521
1603411200000,0.5157,0.5208,0.5093,0.5132,220039.1,1603425599999,113395.80102,700,70035.5,36129.5,-0.00446169
1603425600000,0.5127,0.5185,0.5047,0.5054,192487.4,1603439999999,98153.549714,701,52238.0,26708.6,-0.01519875
1603440000000,0.5055,0.5132,0.5052,0.5098,208409.3,1603454399999,106221.480922,802,43651.4,22271.4,0.00870598
1603454400000,0.5104,0.5158,0.4973,0.5004,254664.8,1603468799999,129305.297191,658,78573.6,39791.1,-0.0184386
1603468800000,0.4996,0.5045,0.4838,0.4975,298501.6,1603483199999,146731.817447,798,131587.2,64716.5,-0.00579536
1603483200000,0.4981,0.4995,0.4923,0.4988,64051.4,1603497599999,31769.069999,214,25722.8,12766.3,0.00261307
1603497600000,0.4984,0.5017,0.488,0.4999,81548.5,1603511999999,40264.23445,385,34483.1,17079.4,0.00220529
1603512000000,0.5014,0.5057,0.4972,0.5055,143347.6,1603526399999,71880.733913,551,71533.9,35936.6,0.01120224
1603526400000,0.5043,0.514,0.4979,0.5086,159970.2,1603540799999,80674.505174,539,89393.1,45238.6,0.00613254
1603540800000,0.5086,0.5155,0.5016,0.5067,232420.6,1603555199999,118382.579807,726,97955.0,50012.7,-0.00373575
1603555200000,0.5084,0.5131,0.504,0.5073,111286.0,1603569599999,56623.707845,397,39868.5,20276.2,0.00118413
1603569600000,0.5073,0.508,0.4948,0.4975,196858.8,1603583999999,98427.518344,605,77363.9,38579.7,-0.01931796
1603584000000,0.4969,0.4986,0.49,0.4962,169031.0,1603598399999,83616.313203,527,79242.4,39244.1,-0.00261307
1603598400000,0.4964,0.4965,0.47,0.4837,421944.8,1603612799999,205003.542145,1110,116004.1,56308.2,-0.02519146
1603612800000,0.4837,0.4838,0.4643,0.4683,537873.2,1603627199999,254985.488035,1298,196349.3,93193.5,-0.03183792
1603627200000,0.4684,0.4768,0.4589,0.4659,241700.9,1603641599999,113300.539657,775,108387.6,50853.7,-0.00512492
1603641600000,0.4667,0.4736,0.4598,0.4727,234369.6,1603655999999,109942.356331,712,83543.9,39234.5,0.01459541
1603656000000,0.473,0.4735,0.462,0.4659,87970.0,1603670399999,41022.613696,272,38432.0,17930.1,-0.01438545
1603670400000,0.4662,0.4747,0.4598,0.4614,493784.6,1603684799999,230580.467758,1257,193255.1,90339.4,-0.00965873
1603684800000,0.4623,0.4643,0.451,0.4621,443065.1,1603699199999,202209.645137,1008,170986.5,78325.9,0.00151712
1603699200000,0.4626,0.4721,0.4584,0.4645,390404.5,1603713599999,181872.480383,1154,156247.6,72840.6,0.00519368
1603713600000,0.4646,0.505,0.4414,0.4533,863590.4,1603727999999,401515.710822,2458,467769.1,217655.5,-0.02411195
1603728000000,0.4521,0.4575,0.4373,0.4497,752537.4,1603742399999,335250.230071,1953,327607.8,146425.7,-0.00794176
1603742400000,0.4496,0.4508,0.4407,0.4425,150702.3,1603756799999,67286.689118,459,61463.6,27445.0,-0.01601067
1603756800000,0.4431,0.4549,0.4431,0.4499,77185.2,1603771199999,34810.639448,298,34344.2,15503.8,0.01672316
1603771200000,0.4485,0.4599,0.4469,0.4578,239143.0,1603785599999,108837.126358,543,151430.1,68974.4,0.01755946
1603785600000,0.4576,0.4576,0.4132,0.4331,3244073.1,1603799999999,1391882.611866,8716,1268653.2,542871.8,-0.05395369
1603800000000,0.4336,0.4573,0.43,0.4486,1141064.1,1603814399999,507449.209151,3091,712949.0,317361.7,0.0357885
1603814400000,0.4497,0.4571,0.4402,0.4456,428069.9,1603828799999,192678.550137,1009,192205.2,86615.3,-0.00668747
1603828800000,0.4476,0.4491,0.4308,0.4377,384176.7,1603843199999,168046.982359,970,202604.3,88590.0,-0.0177289
1603843200000,0.4378,0.4582,0.431,0.4362,478560.8,1603857599999,210050.73232,1261,215807.9,94944.7,-0.003427
1603857600000,0.4362,0.4383,0.4243,0.4272,484243.8,1603871999999,208936.88375,994,244342.3,105206.7,-0.02063274
1603872000000,0.4270000000000001,0.4312,0.4147,0.4173,524846.6,1603886399999,221310.957254,1100,232668.8,98385.9,-0.02317416
1603886400000,0.4172,0.4341,0.4,0.4126,1172342.7,1603900799999,487010.491364,2432,468875.1,196169.8,-0.01126288
1603900800000,0.4114,0.4114,0.3924,0.3986,681419.3,1603915199999,275076.603041,1278,220957.4,89309.3,-0.03393117
1603915200000,0.3973,0.4065,0.3904,0.4033,292275.6,1603929599999,116474.675065,825,143010.2,56958.1,0.01179127
1603929600000,0.4029999999999999,0.4153,0.4,0.4097,576399.4,1603943999999,235006.516517,1492,266108.7,108278.8,0.01586908
1603944000000,0.4105,0.4125,0.3998,0.4016,272637.9,1603958399999,110732.518689,552,166524.3,67638.1,-0.01977056
1603958400000,0.4017,0.4061,0.391,0.392,673185.6,1603972799999,267056.276224,998,328103.6,130246.0,-0.02390438
1603972800000,0.3914,0.409,0.3846,0.4039999999999999,615298.7,1603987199999,246194.311931,1350,406711.1,163100.4,0.03061224
1603987200000,0.4036,0.4065,0.3962,0.3982,181557.9,1604001599999,72831.687457,487,104196.8,41796.0,-0.01435644
1604001600000,0.3982,0.4043,0.3885,0.3965,500933.4,1604015999999,198137.169769,1035,281875.8,111447.5,-0.00426921
1604016000000,0.3965,0.401,0.3779999999999999,0.3788,455055.1,1604030399999,176345.069374,1196,203142.9,78822.2,-0.04464061
1604030400000,0.3795,0.3858,0.3701,0.3759,615287.4,1604044799999,232307.662441,1092,315198.6,119132.6,-0.00765576
1604044800000,0.3768,0.3817,0.3664,0.3761,452850.8,1604059199999,169670.784652,751,216759.7,81426.0,0.00053206
1604059200000,0.3764,0.3917,0.3753,0.3868,601244.5,1604073599999,230107.174399,1054,270038.4,103308.9,0.02844988
1604073600000,0.3857,0.3954,0.38,0.3933,289042.3,1604087999999,111971.73496,698,196183.4,76128.5,0.01680455
1604088000000,0.3938,0.3965,0.3871,0.3938,205866.9,1604102399999,80819.270505,515,135791.4,53378.7,0.00127129
1604102400000,0.3935,0.4118,0.3902,0.4113,386159.1,1604116799999,155357.047605,992,235859.2,94775.0,0.0444388
1604116800000,0.4118,0.4171,0.4035,0.4132,1001268.4,1604131199999,412202.889148,2123,554424.1,228713.0,0.0046195
1604131200000,0.4132,0.45,0.4101,0.4161,945039.6,1604145599999,396888.638996,2029,530767.4,223224.2,0.00701839
1604145600000,0.4161,0.421,0.4077,0.4109,448728.5,1604159999999,185342.736574,847,280010.8,115815.8,-0.012497
1604160000000,0.4118,0.4144,0.4005,0.4068,260039.4,1604174399999,105831.308106,648,103745.8,42230.6,-0.0099781
1604174400000,0.4066,0.409,0.402,0.4056,73903.9,1604188799999,29969.542141,326,17527.7,7122.5,-0.00294985
1604188800000,0.4046,0.409,0.3969,0.4028,353452.5,1604203199999,142002.17733900002,787,127607.8,51299.7,-0.00690335
1604203200000,0.4012,0.4035,0.3982,0.4029,64637.2,1604217599999,25941.595827,252,49001.0,19659.9,0.00024826
1604217600000,0.4025,0.4035,0.3953,0.3962,181975.6,1604231999999,72524.394824,373,25717.7,10274.9,-0.01662944
1604232000000,0.3966,0.4026,0.3956,0.3982,135815.3,1604246399999,54241.703345,658,60950.7,24357.7,0.00504796
1604246400000,0.3985,0.3985,0.3867,0.3902,273093.5,1604260799999,107089.39232,895,107814.4,42294.5,-0.02009041
1604260800000,0.3905,0.3987,0.3905,0.3953,303842.6,1604275199999,119898.568685,900,173891.4,68597.2,0.01307022
1604275200000,0.3954,0.4116,0.3954,0.4032,325144.2,1604289599999,131859.455679,817,142710.9,57787.3,0.01998482
1604289600000,0.4037,0.4119,0.4011,0.4111,283786.3,1604303999999,115412.772023,565,132192.9,53716.2,0.01959325
1604304000000,0.4117,0.4129,0.3945,0.3981,896959.6,1604318399999,360400.477457,1392,411847.7,165410.3,-0.03162248
1604318400000,0.3973,0.4023,0.3933,0.4003,463920.1,1604332799999,184800.315515,1015,198334.4,79141.2,0.00552625
1604332800000,0.3984,0.4016,0.3892,0.3925,302768.7,1604347199999,119254.393917,701,168400.9,66441.4,-0.01948539
1604347200000,0.3922,0.3929,0.3803,0.3814,203808.5,1604361599999,78758.353784,492,120555.4,46573.2,-0.02828025
1604361600000,0.3803,0.3811,0.36,0.3617,471877.0,1604375999999,175858.837394,945,171626.2,63820.5,-0.05165181
1604376000000,0.3611,0.3702,0.358,0.3702,327238.7,1604390399999,119225.835824,594,152958.3,55841.3,0.02350014
1604390400000,0.3692,0.3713,0.3658,0.3699,232075.8,1604404799999,85592.230935,446,124541.7,45985.2,-0.00081037
1604404800000,0.3706,0.3742,0.365,0.3697,169195.9,1604419199999,62685.240989,375,112153.8,41570.5,-0.00054069
1604419200000,0.3684,0.3689,0.3594,0.3675,459180.5,1604433599999,167369.913242,889,155843.6,57039.0,-0.00595077
1604433600000,0.3677,0.373,0.366,0.3677,351009.6,1604447999999,129735.114172,816,180238.2,66781.3,0.00054422
1604448000000,0.3691,0.3717,0.3594,0.3647,414069.2,1604462399999,151338.393294,645,141112.4,51495.5,-0.00815883
1604462400000,0.3651,0.369,0.3549,0.3566,202012.4,1604476799999,73214.786424,524,60842.0,22075.1,-0.02221004
1604476800000,0.3565,0.36,0.3475,0.3553,890889.7,1604491199999,315504.415197,2609,466001.7,165036.5,-0.00364554
1604491200000,0.3537,0.3627,0.3506,0.3529,481412.4,1604505599999,172399.996172,1155,279488.5,100150.5,-0.00675486
1604505600000,0.3527,0.3798,0.3516,0.379,608618.1,1604519999999,225800.28879,1646,264425.4,97635.6,0.07395863
1604520000000,0.3797,0.3809,0.3745,0.3772,223125.7,1604534399999,84297.029692,649,95105.2,35940.9,-0.00474934
1604534400000,0.3775,0.4062,0.377,0.4037,1123510.6,1604548799999,446830.761628,3014,516116.5,205607.2,0.07025451
1604548800000,0.4037,0.409,0.4018,0.4052,465263.4,1604563199999,189100.596009,1750,318410.9,129552.1,0.00371563
1604563200000,0.4052,0.409,0.392,0.397,600197.7,1604577599999,240032.936161,2618,367772.7,147246.4,-0.02023692
1604577600000,0.3964,0.4279,0.3858,0.4239,1500961.6,1604591999999,613031.857554,3848,755338.3,306606.2,0.06775819
1604592000000,0.4239,0.4428,0.4234,0.4364,1077742.9,1604606399999,465415.016321,2500,519622.2,223522.9,0.02948809
1604606400000,0.4386,0.456,0.4214,0.4234,1282457.0,1604620799999,559124.65021,3209,767163.6,333435.1,-0.02978918
1604620800000,0.4244,0.4564,0.4214,0.4406,833316.8,1604635199999,368445.921666,1925,447114.2,197753.3,0.04062352
1604635200000,0.4406,0.4731,0.4402,0.4731,530888.6,1604649599999,243185.78082600003,1679,242333.0,110696.9,0.07376305
1604649600000,0.4729,0.5046,0.4658,0.5008,731025.9,1604663999999,353285.440626,2757,432067.8,209238.3,0.05854999
1604664000000,0.502,0.5038,0.466,0.476,802339.1,1604678399999,391813.71688,2695,335818.1,163096.4,-0.04952077
1604678400000,0.476,0.4979,0.476,0.4871,546083.7,1604692799999,268294.374449,1610,238736.3,117288.8,0.02331933
1604692800000,0.4875,0.5255,0.4783,0.5229,551433.6,1604707199999,276816.384606,1929,329765.4,165880.5,0.0734962
1604707200000,0.5217,0.5479999999999999,0.504,0.5104,1250715.8,1604721599999,661514.30371,4308,557307.9,295256.6,-0.02390514
1604721600000,0.5087,0.5162,0.4918,0.5009,691764.1,1604735999999,345836.245416,1636,367963.4,183968.9,-0.01861285
1604736000000,0.5017,0.5571,0.4956,0.5497,1373814.3,1604750399999,725855.853381,3965,738448.9,390509.2,0.09742464
1604750400000,0.5486,0.56,0.4852,0.5221,2008854.5,1604764799999,1059164.462316,5776,923280.7,486010.2,-0.05020921
1604764800000,0.523,0.5311,0.4388,0.4589,2422595.6,1604779199999,1181632.941611,6414,1342650.6,656225.1,-0.12104961
1604779200000,0.4556,0.5,0.4441,0.4920000000000001,1277782.9,1604793599999,606967.250335,3275,663453.4,316422.9,0.072129
1604793600000,0.489,0.5029,0.4835,0.4862,550695.2,1604807999999,270976.760685,1451,259108.1,127670.7,-0.01178862
1604808000000,0.4862,0.51,0.4843,0.4946,502266.4,1604822399999,249688.58154,1210,267281.2,132847.8,0.01727684
1604822400000,0.4961,0.5387,0.4961,0.5354,893891.4,1604836799999,464336.165978,2557,388177.3,201323.0,0.0824909
1604836800000,0.5358,0.5519,0.5279,0.544,665688.4,1604851199999,359575.971812,1755,367234.5,198549.6,0.01606276
1604851200000,0.5451,0.5622,0.5404,0.5497,704972.3,1604865599999,387496.194344,1683,418026.8,229786.2,0.01047794
1604865600000,0.5481,0.5884,0.5237,0.5805,1578388.2,1604879999999,876647.174634,3564,866401.1,480706.2,0.05603056
1604880000000,0.5803,0.63,0.5793,0.5912,2249479.3,1604894399999,1352354.896498,6349,1286278.2,773554.0,0.01843239
1604894400000,0.5894,0.6136,0.5813,0.5912,890945.4,1604908799999,533231.360799,2671,427179.1,256055.6,0.0
1604908800000,0.5912,0.612,0.56,0.6082,1250790.5,1604923199999,735368.0998600002,3993,557535.1,329380.2,0.02875507
1604923200000,0.6102,0.6475,0.5752,0.5773,2903108.3,1604937599999,1771657.279826,9323,1466782.0,897644.3,-0.05080566
1604937600000,0.5773,0.6105,0.547,0.61,2059493.7,1604951999999,1205551.016839,7624,897424.6,527119.5,0.05664299
1604952000000,0.6101,0.625,0.5869,0.5919,1507274.5,1604966399999,914485.823027,4231,659321.4,399796.0,-0.02967213
1604966400000,0.5928,0.6112,0.5789,0.6046,737275.8,1604980799999,438699.647155,2342,406671.1,241734.4,0.02145633
1604980800000,0.6053,0.624,0.6,0.6168,774554.2,1604995199999,472519.35554,2355,342140.8,208943.6,0.02017863
1604995200000,0.6166,0.6685,0.6166,0.6544,1600622.4,1605009599999,1038115.261062,4249,924801.0,599332.4,0.06095979
1605009600000,0.653,0.6676,0.63,0.6467,1265897.7,1605023999999,814244.8343560002,3345,563128.8,362443.6,-0.0117665
1605024000000,0.6467,0.6809,0.6411,0.6717,1053238.1,1605038399999,703809.1857609998,3897,484914.7,323826.5,0.0386578
1605038400000,0.6705,0.71,0.6674,0.6814,1175648.1,1605052799999,806228.680627,5641,666317.2,457889.2,0.01444097
1605052800000,0.6859999999999999,0.7019,0.6648,0.6766,706280.9,1605067199999,482140.198971,3957,365921.2,249575.8,-0.00704432
1605067200000,0.6772,0.69,0.6607,0.6779,388199.6,1605081599999,260985.290192,2423,169365.2,114019.7,0.00192137
1605081600000,0.6751,0.6757,0.6286,0.634,1076557.9,1605095999999,696315.3222609999,4247,444305.5,287422.6,-0.06475881
1605096000000,0.634,0.647,0.6206,0.6244,1181829.7,1605110399999,747119.388861,4945,549759.7,347367.0,-0.01514196
1605110400000,0.6244,0.66,0.6244,0.6421,965541.4,1605124799999,617329.923828,4308,424795.9,272036.2,0.02834721
1605124800000,0.6415,0.6485,0.6214,0.6257,567451.7,1605139199999,359274.326517,2668,278183.5,176207.9,-0.02554119
1605139200000,0.6262,0.6368,0.6082,0.6231,638666.9,1605153599999,398417.72032,2430,279691.2,174189.1,-0.00415535
1605153600000,0.6244,0.6448,0.6219,0.6419,229255.4,1605167999999,145470.257239,1194,101299.5,64311.7,0.03017172
1605168000000,0.6432,0.6446,0.6088,0.6141,1079261.8,1605182399999,678457.742239,3762,568116.5,358026.5,-0.04330893
1605182400000,0.6156,0.6228,0.5843,0.5939,1069085.9,1605196799999,645961.964063,3607,464403.8,280977.7,-0.03289367
1605196800000,0.5927,0.5927,0.5596,0.5716,1028455.9,1605211199999,588050.7233569999,3104,367736.2,210946.9,-0.03754841
1605211200000,0.5701,0.585,0.5701,0.5742,449706.5,1605225599999,260451.745321,1541,144395.5,83895.9,0.00454864
1605225600000,0.5760000000000001,0.62,0.57,0.6155,1098733.0,1605239999999,656237.39827,3822,610382.6,364553.4,0.07192616
1605240000000,0.6146,0.6197,0.595,0.6137,694827.8,1605254399999,424404.193583,2594,288728.8,176154.9,-0.00292445
1605254400000,0.6139,0.6522,0.6096,0.645,1144658.1,1605268799999,728268.755871,4775,622848.4,396912.3,0.05100212
1605268800000,0.6457,0.6962,0.6457,0.6732,1264160.2,1605283199999,848221.2999260002,5796,651241.2,438349.6,0.04372093
1605283200000,0.6742,0.7076,0.653,0.7027,1201677.0,1605297599999,815152.491151,4164,624123.8,423061.4,0.04382056
1605297600000,0.7027,0.7454,0.6952,0.7141,1742434.9,1605311999999,1264979.365317,9295,803728.9,583927.3,0.01622314
1605312000000,0.7163,0.7213,0.6899,0.693,873322.4,1605326399999,612760.357586,4781,292134.6,205215.8,-0.02954768
1605326400000,0.693,0.7026,0.6801,0.6885,897305.9,1605340799999,617353.641468,3534,476640.5,327755.4,-0.00649351
1605340800000,0.687,0.6944,0.6595,0.675,1437768.9,1605355199999,966448.658467,5022,608910.1,409631.3,-0.01960784
1605355200000,0.6742,0.75,0.6702,0.723,2157935.9,1605369599999,1535863.803616,9214,876816.3,623936.9,0.07111111
1605369600000,0.723,0.83,0.718,0.7879,3274049.9,1605383999999,2528754.278238,12502,1451434.3,1119841.3,0.08976487
1605384000000,0.7879,0.858,0.7868,0.8309,1698895.2,1605398399999,1388321.867126,6006,743509.6,607623.7,0.05457545
1605398400000,0.8309,0.8877,0.8131,0.8270000000000001,2097576.5,1605412799999,1784578.1334900004,9106,1160382.1,990020.9,-0.00469371
1605412800000,0.8270000000000001,0.8546,0.8072,0.8352,1306930.5,1605427199999,1085894.357163,5980,623421.1,517401.9,0.00991536
1605427200000,0.8353,0.86,0.8097,0.8408,1637381.2,1605441599999,1356734.8945,6982,680071.0,563458.2,0.00670498
1605441600000,0.8392,0.98,0.8370000000000001,0.9637,3539113.8,1605455999999,3229005.673857,14551,1499836.8,1366963.7,0.14617031
1605456000000,0.9637,0.9867,0.8627,0.9182,4570089.2,1605470399999,4172967.421897,19052,1955850.6,1781640.1,-0.04721386
1605470400000,0.918,0.9182,0.8099,0.8835,3417705.2,1605484799999,2934739.200456,14988,1603656.4,1374457.0,-0.03779133
1605484800000,0.8831,0.94,0.8640000000000001,0.9177,2064478.8,1605499199999,1856402.458451,10362,981537.3,882929.7,0.03870968
1605499200000,0.9199,0.9578,0.9118,0.9369,1841655.1,1605513599999,1726520.715948,8159,781297.4,734045.9,0.02092187
1605513600000,0.939,0.9776,0.93,0.9501,1338517.8,1605527999999,1282756.293382,6985,631892.4,606476.0,0.01408902
1605528000000,0.9501,0.9662,0.9179,0.9366,1397308.9,1605542399999,1316739.217002,7406,672157.8,634045.1,-0.01420903
1605542400000,0.9368,0.95,0.8852,0.9205,2176044.0,1605556799999,1992508.942504,10373,985127.3,903018.3,-0.01718984
1605556800000,0.9198,0.9298,0.9033,0.907,862040.5,1605571199999,790335.880367,4104,388954.2,357095.8,-0.01466594
1605571200000,0.9068,0.91,0.8690000000000001,0.8823,1689176.3,1605585599999,1495697.936954,8220,699310.7,619488.9,-0.02723264
1605585600000,0.8805,0.9038,0.8746,0.8802,1398131.7,1605599999999,1239666.213506,6856,602762.7,534300.4,-0.00238014
1605600000000,0.8811,0.9595,0.8652,0.9431,2274797.2,1605614399999,2076134.130829,12432,1080284.4,988598.3,0.07146103
1605614400000,0.9442,0.9799,0.9039,0.912,2681371.7,1605628799999,2534828.593795,13571,1294880.4,1226341.0,-0.03297635
1605628800000,0.912,0.98,0.8932,0.9635,2309239.9,1605643199999,2120183.074829,10997,1259869.4,1160652.1,0.0564693
1605643200000,0.965,1.05,0.9603,1.0066,2868949.3,1605657599999,2867175.761464,15033,1634700.6,1632197.6,0.04473275
1605657600000,1.0075,1.02,0.9123,0.9246,1824433.7,1605671999999,1745469.622175,8476,809134.7,774317.4,-0.08146235
1605672000000,0.9246,0.9342,0.7574,0.884,3769634.0,1605686399999,3287440.760229,11970,1866649.8,1634122.2,-0.04391088
1605686400000,0.8837,0.9355,0.8717,0.91,1874076.9,1605700799999,1698585.219303,9550,803738.2,728913.0,0.02941176
1605700800000,0.9072,0.9136,0.7777,0.8406,4041223.8,1605715199999,3382633.107239,13879,1719966.3,1449393.6,-0.07626374
1605715200000,0.8394,0.85,0.8099,0.8191,1870916.1,1605729599999,1547250.879165,7358,872760.4,722104.7,-0.02557697
1605729600000,0.8198,0.898,0.805,0.8935,2026735.6,1605743999999,1710628.548435,9234,893117.3,755766.4,0.0908313999999999
1605744000000,0.8935,0.8975,0.8329,0.857,1396222.7,1605758399999,1200296.7137459998,6580,641180.7,551764.0,-0.04085059
1605758400000,0.8568,0.86,0.8140000000000001,0.8177,882816.7,1605772799999,741315.4216189998,3671,457836.3,384159.4,-0.04585764
1605772800000,0.8187,0.8928,0.8052,0.8831,1692924.0,1605787199999,1437882.439087,5824,929553.5,793041.3,0.07998043
1605787200000,0.8822,0.9493,0.8799,0.9486,2104261.1,1605801599999,1921037.626191,9988,1144661.5,1044861.7,0.07417054
1605801600000,0.9487,0.9576,0.9021,0.9145,1386616.1,1605815999999,1295401.843573,7047,636450.7,593221.6,-0.03594771
1605816000000,0.9161,0.9246,0.8814,0.9001,1075651.0,1605830399999,968553.328674,4917,482188.3,434779.1,-0.01574631
1605830400000,0.9012,0.9423,0.8992,0.9181,1045327.5,1605844799999,966355.493358,5572,524148.9,484774.1,0.01999778
1605844800000,0.9192,0.9491,0.91,0.9381,866784.9,1605859199999,808470.786268,4977,478637.0,447292.3,0.02178412
1605859200000,0.9381,0.9483,0.9063,0.9424,996375.6,1605873599999,920285.067819,6416,480883.3,445140.5,0.00458373
1605873600000,0.9424,1.012,0.9279,0.9481,2615480.1,1605887999999,2546963.755532,12758,1524985.0,1485659.3,0.00604839
1605888000000,0.9505,0.9712,0.9377,0.9547,798398.9,1605902399999,764112.9507340002,3975,361531.6,346424.3,0.00696129
1605902400000,0.9509,0.9621,0.911,0.9309,976733.2,1605916799999,906469.59937,5977,466668.7,433148.8,-0.0249293
1605916800000,0.9305,0.9533,0.8909999999999999,0.8942,966572.3,1605931199999,885937.147607,5099,446973.4,410684.3,-0.03942421
1605931200000,0.8937,0.9345,0.8808,0.9342,524299.3,1605945599999,474867.298753,3514,229763.3,208122.5,0.04473272
1605945600000,0.9343,0.9832,0.931,0.94,995604.6,1605959999999,956378.224181,6542,484364.9,465602.5,0.00620852
1605960000000,0.9387,0.97,0.9217,0.9585,1443831.6,1605974399999,1362540.1846639998,6934,647854.6,612519.2,0.01968085
1605974400000,0.9585,0.9718,0.9248,0.9418,871627.1,1605988799999,821371.204376,5039,432083.2,407066.5,-0.01742306
1605988800000,0.9416,0.9416,0.913,0.9217,499707.3,1606003199999,460724.320558,4147,214798.6,198069.1,-0.02134211
1606003200000,0.9229,0.96,0.858,0.889,1502865.9,1606017599999,1334929.635193,7112,562876.8,502375.3,-0.03547792
1606017600000,0.889,0.8956,0.8473,0.875,699806.9,1606031999999,607556.38038,3615,395776.7,343654.3,-0.01574803
1606032000000,0.875,0.88,0.82,0.8346,1099834.2,1606046399999,938324.129621,4732,497597.4,426507.0,-0.04617143
1606046400000,0.8346,0.8751,0.82,0.8656,759625.9,1606060799999,649114.357279,4759,390753.6,334277.0,0.03714354
1606060800000,0.8641,0.95,0.8593,0.9082,709347.1,1606075199999,634504.9211060001,4926,402709.0,361039.8,0.04921442
1606075200000,0.9054,0.9126,0.8387,0.8485,1631139.4,1606089599999,1428990.764939,7857,658569.7,576389.9,-0.06573442
1606089600000,0.8499,0.8855,0.8290000000000001,0.8795,1268296.9,1606103999999,1087175.399949,4984,528718.0,453664.4,0.03653506
1606104000000,0.878,0.89,0.863,0.8718,807610.1,1606118399999,706830.360466,4295,500133.1,437525.0,-0.00875497
1606118400000,0.8738,0.9147,0.8727,0.8826,958465.2,1606132799999,856299.647287,5315,553563.8,494309.5,0.01238816
1606132800000,0.8826,0.8935,0.83,0.8631,978380.7,1606147199999,849980.3425960002,4354,358642.6,313428.2,-0.02209381
1606147200000,0.8631,0.8786,0.8445,0.8684,745378.3,1606161599999,640090.772578,4326,234971.7,202371.1,0.00614066
1606161600000,0.8693,0.9347,0.8429,0.9155,954314.0,1606175999999,844802.0428909998,3891,534386.2,475834.6,0.05423768
1606176000000,0.9172,0.9595,0.8975,0.9491,1122116.4,1606190399999,1049817.829804,4487,714638.1,670132.7,0.03670126
1606190400000,0.9491,0.9547,0.894,0.9261,773311.9,1606204799999,719436.912857,3925,313712.9,292695.7,-0.02423348
1606204800000,0.9261,1.0181,0.8320000000000001,0.9096,3482612.1,1606219199999,3237324.845111,13858,1802602.9,1684417.7,-0.01781665
1606219200000,0.9096,0.9127,0.8399,0.8922,864511.3,1606233599999,763439.5938,7087,416294.8,368511.6,-0.01912929
1606233600000,0.8919,0.9302,0.86,0.928,948013.4,1606247999999,845966.031661,7219,527468.5,472040.9,0.04012553
1606248000000,0.9281,0.929,0.87,0.9192,509011.6,1606262399999,461521.894735,3265,193318.1,175620.1,-0.00948276
1606262400000,0.9197,0.974,0.8861,0.8987,884010.0,1606276799999,828986.7693899998,4588,475707.0,448782.8,-0.022302
1606276800000,0.8946,0.92,0.8893,0.912,336563.3,1606291199999,304949.749035,2117,151578.2,137542.6,0.01479915
1606291200000,0.9163,1.0,0.9139,0.9766,1182072.7,1606305599999,1142404.6977030002,4143,603327.6,583640.0,0.07083333
1606305600000,0.9766,0.98,0.9518,0.9685,869183.4,1606319999999,842534.863752,5344,306425.7,297363.7,-0.00829408
1606320000000,0.9685,0.9724,0.9357,0.9445,761211.5,1606334399999,728416.387856,3544,295002.5,282186.4,-0.02478059
